jsonFile,pythonClass,context,modelParameter,pythonParameter,parameterType,optional,isFileRef,isConditionalFile,inKwargTable
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Facility Components (Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Facility Components (Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Facility Components (Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,,statesActive,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Factor Tag,factorTag,Sheet,True,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,,emitterModelFactorTag,Constant,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,Facility Components Large Emitter,instantiationVal,Sheet,False,False,False,True
MiscWellpad.json,SpecificLeaksProduction,Wellpad components large emitter,,valsForInstantiation,Constant,False,False,False,True
Probe.json,MEETProbe,Fluid Flow probe,,modelCategory,Constant,False,False,False,True
Probe.json,MEETProbe,Fluid Flow probe,Facility ID,facilityID,Sheet,False,False,False,True
Probe.json,MEETProbe,Fluid Flow probe,Unit ID,unitID,Sheet,False,False,False,True
Probe.json,MEETProbe,Fluid Flow probe,Graph Group,mdGroup,Sheet,True,False,False,True
Probe.json,MEETFFEmitter,Separator PRV,,statesActive,Constant,False,False,False,True
Probe.json,MEETFFEmitter,Separator PRV,,instanceFormat,Constant,False,False,False,True
Probe.json,MEETFFEmitter,Separator PRV,,secondaryID,Constant,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,,modelCategory,Constant,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Battery Type,modelSubcategory,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Facility ID,facilityID,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Unit ID,unitID,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Component Count,activityDistribution,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Fluid,fluid,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Mechanistic Thief Hatch pLeak,tankOverpressurePLeak,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Mechanistic Thief Hatch Leak MTTR min,tankOverpressureMTTRMinDays,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Mechanistic Thief Hatch Leak MTTR max,tankOverpressureMTTRMaxDays,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,PRV Threshold,tankOverpressureThresholdScfh,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Tank Inlet Flow at Max Downstream Equipment Capacity,inletFlowAtMaxPrimryFlowScfh,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Max Downstream Equipment Capacity,maxPrimaryOutletFlowScfh,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Mechanistic Emissions Flag,tankMode,Sheet,False,False,False,True
TankBattery.json,MEETBattery,Tank Battery,Tank Controlled,tankControlled,Sheet,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents PRV,,statesActive,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents PRV,,instanceFormat,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents PRV,,secondaryID,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents Thief Hatch,,statesActive,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents Thief Hatch,,instanceFormat,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Tank Vents Thief Hatch,,secondaryID,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Uncontrolled Tank Emissions,,statesActive,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Uncontrolled Tank Emissions,,instanceFormat,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Uncontrolled Tank Emissions,,secondaryID,Constant,False,False,False,True
TankBattery.json,MEETFFEmitter,Uncontrolled Tank Emissions,Tank Controlled,instantiationVal,Sheet,False,False,False,True
TankBattery.json,MEETFFEmitter,Uncontrolled Tank Emissions,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,LeakProduction,Tank Battery Component Leak,,statesActive,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Number of Thief Hatches,activityDistribution,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Tank Thief Hatch pLeak,pLeak,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Tank Thief Hatch MTTR min,MTTRMinDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Tank Thief Hatch MTTR max,MTTRMaxDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,,statesActive,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,Mechanistic Emissions Flag,instantiationVal,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Leak,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Number of Vents,activityDistribution,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Tank Battery Vent pLeak,pLeak,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Tank Battery Vent MTTR min,MTTRMinDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Tank Battery Vent MTTR max,MTTRMaxDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,,statesActive,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,Mechanistic Emissions Flag,instantiationVal,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Leak,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Number of Vents,activityDistribution,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Tank Battery Vent Large Emitter pLeak,pLeak,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Tank Battery Vent Large Emitter MTTR min,MTTRMinDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Tank Battery Vent Large Emitter MTTR max,MTTRMaxDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,,statesActive,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,Mechanistic Emissions Flag,instantiationVal,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Battery Vent Large Emitter,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Number of Vents,activityDistribution,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Tank Thief Hatch Large Emitter pLeak,pLeak,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Tank Thief Hatch Large Emitter MTTR min,MTTRMinDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Tank Thief Hatch Large Emitter MTTR max,MTTRMaxDays,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,,statesActive,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,Mechanistic Emissions Flag,instantiationVal,Sheet,False,False,False,True
TankBattery.json,SpecificLeaksProduction,Tank Thief Hatch Large Emitter,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,,instanceFormat,Constant,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,,statesActive,Constant,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,Actuator Type,instantiationVal,Sheet,False,False,False,True
TankBattery.json,PneumaticEmitterProduction,Tank Pneumatic Emissions,,valsForInstantiation,Constant,False,False,False,True
TankBattery.json,CombustedEmitterFF,Fluid flow based emitter,,fluid,Constant,False,False,False,True
TankBattery.json,CombustedEmitterFF,Fluid flow based emitter,,secondaryID,Constant,False,False,False,True
TankBattery.json,CombustedEmitterFF,Fluid flow based emitter,,statesActive,Constant,False,False,False,True
TankBattery.json,CombustedEmitterFF,Fluid flow based emitter,,emitterID,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,,modelCategory,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,,modelSubcategory,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Facility ID,facilityID,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Unit ID,unitID,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Component Count,activityDistribution,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Primary Water Takeoff Ratio,primaryWaterRatio,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Flow GC Tag,flowGCTag,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Stuck Dump Valve Component Count,stuckDumpValveCC,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Water Stuck Dump Valve pLeak,stuckDumpValvepLeakWater,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Condensate Stuck Dump Valve pLeak,stuckDumpValvepLeakOil,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Water Stuck Dump Valve Failure Duration Min,waterStuckDumpValveDurMinDays,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Water Stuck Dump Valve Failure Duration Max,waterStuckDumpValveDurMaxDays,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Condensate Stuck Dump Valve Failure Duration Min,oilStuckDumpValveDurMinDays,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Condensate Stuck Dump Valve Failure Duration Max,oilStuckDumpValveDurMaxDays,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Fraction of Flash Released,gasFractionDistFileName,Sheet,False,True,True,True
ThreePhaseContinuousSeparator.json,MEETContinuousSeparator2,Continuous Separator,Leak GC Name,productionGC,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,,modelSubcategory,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,LeakProduction,Separator Component Leak,,statesActive,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,instanceFormat,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,statesActive,Constant,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,Actuator Type,instantiationVal,Sheet,False,False,False,True
ThreePhaseContinuousSeparator.json,PneumaticEmitterProduction,Separator Pneumatic Emissions,,valsForInstantiation,Constant,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,,modelCategory,Constant,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,,modelSubcategory,Constant,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Facility ID,facilityID,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Unit ID,unitID,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Latitude,latitude,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Longitude,longitude,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Oil Production,QiOilBblPerDay,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Water Production,QiWaterBblPerDay,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Di per month,DiPerMonth,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,b Hyperbolic,bHyperbolic,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Age months,wellAgeMonths,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Completion Durations Name,completionDurationsName,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Optional Unloading,optionalUnloading,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Delay After Completion,delayAfterCompletionApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Min Time Between Unloadings,minTimeBetUnloading,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Max Time Between Unloadings,maxTimeBetUnloading,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Unloading Type,unloadingType,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Weekdays Only,weekdaysOnly,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,LU Shut-In Duration Min,luShutInDurationMin,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,LU Shut-In Duration Max,luShutInDurationMax,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Unloading Duration Min,unloadingDurationMin,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Unloading Duration Max,unloadingDurationMax,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Destination of Unloading Gas,unloadingGasDestination,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Planning Time,planningDurationApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Delay After Planning,delayAfterPlanningApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Drilling Time,drillDurationApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Delay After Drilling,delayAfterDrillingApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Flow Back Time,flowbackTimeApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Approx Delay After Flow Back,delayAfterFlowbackApprox,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Simulation Start Stage,start,Sheet,True,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Flow Tag,flowTag,Sheet,False,False,False,True
Well.json,MEETWellContinuousProduction,Wellhead with constant production,Flow Gas Composition,flowGasComposition,Sheet,False,True,False,True
Well.json,StateBasedEmitterProduction,Completion,,modelSubcategory,Constant,False,False,False,True
Well.json,StateBasedEmitterProduction,Completion,Factor Tag,factorTag,Sheet,True,False,False,True
Well.json,StateBasedEmitterProduction,Completion,,emitterModelFactorTag,Constant,False,False,False,True
Well.json,StateBasedEmitterProduction,Completion,,emitterID,Constant,False,False,False,True
Well.json,StateBasedEmitterProduction,Completion,Leak GC Name,gasComposition,Sheet,False,False,False,True
Well.json,StateBasedEmitterProduction,Completion,,statesActive,Constant,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,,modelSubcategory,Constant,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
Well.json,LeakProduction,Wellhead Component Leak,,statesActive,Constant,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,,instanceFormat,Constant,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,,statesActive,Constant,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,Actuator Type,instantiationVal,Sheet,False,False,False,True
Well.json,PneumaticEmitterProduction,Wellhead Pneumatic Emissions,,valsForInstantiation,Constant,False,False,False,True
